720: Date: 12th Feb, Values={'ma10': 561.5, 'ma20': 452.9, 'ma50': 542.78, 'ma200': 896.015}
721: Date: 11th Feb, Values={'ma10': 570.8, 'ma20': 460.9, 'ma50': 544.6, 'ma200': 900.225}
722: Date: 10th Feb, Values={'ma10': 580.4, 'ma20': 463.6, 'ma50': 551.54, 'ma200': 903.355}
723: Date: 7th Feb, Values={'ma10': 551.4, 'ma20': 452.4, 'ma50': 553.66, 'ma200': 905.595}
724: Date: 6th Feb, Values={'ma10': 493.3, 'ma20': 423.3, 'ma50': 549.52, 'ma200': 908.11}
725: Date: 5th Feb, Values={'ma10': 438.2, 'ma20': 395.65, 'ma50': 545.68, 'ma200': 910.39}
726: Date: 4th Feb, Values={'ma10': 394.3, 'ma20': 375.85, 'ma50': 543.26, 'ma200': 912.685}
727: Date: 3rd Feb, Values={'ma10': 362.3, 'ma20': 371.35, 'ma50': 545.4, 'ma200': 918.29}
728: Date: 1st Feb, Values={'ma10': 358.8, 'ma20': 380.9, 'ma50': 551.02, 'ma200': 924.92}
729: Date: 31st Jan, Values={'ma10': 356.7, 'ma20': 371.1, 'ma50': 553.18, 'ma200': 930.69}
730: Date: 30th Jan, Values={'ma10': 344.3, 'ma20': 391.95, 'ma50': 552.84, 'ma200': 936.725}
731: Date: 29th Jan, Values={'ma10': 351.0, 'ma20': 426.25, 'ma50': 556.66, 'ma200': 943.375}
732: Date: 28th Jan, Values={'ma10': 346.8, 'ma20': 450.5, 'ma50': 563.08, 'ma200': 950.155}
733: Date: 27th Jan, Values={'ma10': 353.4, 'ma20': 472.1, 'ma50': 575.52, 'ma200': 957.025}
734: Date: 24th Jan, Values={'ma10': 353.3, 'ma20': 488.25, 'ma50': 588.06, 'ma200': 960.835}
735: Date: 23rd Jan, Values={'ma10': 353.1, 'ma20': 500.75, 'ma50': 597.88, 'ma200': 961.965}
736: Date: 22nd Jan, Values={'ma10': 357.4, 'ma20': 504.55, 'ma50': 608.5, 'ma200': 962.74}
737: Date: 21st Jan, Values={'ma10': 380.4, 'ma20': 524.5, 'ma50': 619.4, 'ma200': 962.59}
738: Date: 20th Jan, Values={'ma10': 403.0, 'ma20': 548.2, 'ma50': 627.98, 'ma200': 964.48}
739: Date: 17th Jan, Values={'ma10': 385.5, 'ma20': 570.2, 'ma50': 633.5, 'ma200': 968.525}
740: Date: 16th Jan, Values={'ma10': 439.6, 'ma20': 603.5, 'ma50': 639.46, 'ma200': 972.585}
741: Date: 15th Jan, Values={'ma10': 501.5, 'ma20': 633.45, 'ma50': 646.62, 'ma200': 975.92}
742: Date: 14th Jan, Values={'ma10': 554.2, 'ma20': 655.6, 'ma50': 655.26, 'ma200': 979.18}
743: Date: 13th Jan, Values={'ma10': 590.8, 'ma20': 669.35, 'ma50': 663.36, 'ma200': 983.095}
744: Date: 10th Jan, Values={'ma10': 623.2, 'ma20': 686.15, 'ma50': 678.1, 'ma200': 987.075}
745: Date: 9th Jan, Values={'ma10': 648.4, 'ma20': 702.7, 'ma50': 694.56, 'ma200': 991.555}
746: Date: 8th Jan, Values={'ma10': 651.7, 'ma20': 716.55, 'ma50': 705.28, 'ma200': 996.725}
747: Date: 7th Jan, Values={'ma10': 668.6, 'ma20': 722.85, 'ma50': 716.82, 'ma200': 1000.93}
748: Date: 6th Jan, Values={'ma10': 693.4, 'ma20': 715.25, 'ma50': 727.12, 'ma200': 1003.44}
749: Date: 3rd Jan, Values={'ma10': 754.9, 'ma20': 712.45, 'ma50': 738.56, 'ma200': 1006.55}
750: Date: 2nd Jan, Values={'ma10': 767.4, 'ma20': 684.25, 'ma50': 739.38, 'ma200': 1005.2}
751: Date: 1st Jan, Values={'ma10': 765.4, 'ma20': 649.85, 'ma50': 739.0, 'ma200': 1002.205}
752: Date: 31st Dec, Values={'ma10': 757.0, 'ma20': 638.15, 'ma50': 745.14, 'ma200': 1000.145}
753: Date: 30th Dec, Values={'ma10': 747.9, 'ma20': 636.35, 'ma50': 756.46, 'ma200': 999.215}
754: Date: 27th Dec, Values={'ma10': 749.1, 'ma20': 638.9, 'ma50': 765.78, 'ma200': 998.9}
755: Date: 26th Dec, Values={'ma10': 757.0, 'ma20': 644.35, 'ma50': 772.14, 'ma200': 998.5}
756: Date: 29th Dec, Values={'ma10': 781.4, 'ma20': 656.45, 'ma50': 781.24, 'ma200': 999.735}
757: Date: 26th Dec, Values={'ma10': 777.1, 'ma20': 657.85, 'ma50': 783.38, 'ma200': 999.01}
758: Date: 24th Dec, Values={'ma10': 737.1, 'ma20': 649.95, 'ma50': 778.88, 'ma200': 996.39}
759: Date: 23rd Dec, Values={'ma10': 670.0, 'ma20': 634.4, 'ma50': 774.98, 'ma200': 992.07}
760: Date: 22nd Dec, Values={'ma10': 601.1, 'ma20': 606.45, 'ma50': 772.92, 'ma200': 987.155}
761: Date: 19th Dec, Values={'ma10': 534.3, 'ma20': 582.7, 'ma50': 771.3, 'ma200': 982.8}
762: Date: 18th Dec, Values={'ma10': 519.3, 'ma20': 578.7, 'ma50': 773.94, 'ma200': 980.38}
763: Date: 17th Dec, Values={'ma10': 524.8, 'ma20': 592.75, 'ma50': 782.5, 'ma200': 979.27}
764: Date: 16th Dec, Values={'ma10': 528.7, 'ma20': 607.35, 'ma50': 791.38, 'ma200': 978.075}
765: Date: 15th Dec, Values={'ma10': 531.7, 'ma20': 615.45, 'ma50': 797.48, 'ma200': 976.545}
766: Date: 12th Dec, Values={'ma10': 531.5, 'ma20': 626.0, 'ma50': 796.86, 'ma200': 974.525}
767: Date: 11th Dec, Values={'ma10': 538.6, 'ma20': 635.45, 'ma50': 793.02, 'ma200': 972.31}
768: Date: 10th Dec, Values={'ma10': 562.8, 'ma20': 653.2, 'ma50': 792.06, 'ma200': 970.53}
769: Date: 9th Dec, Values={'ma10': 598.8, 'ma20': 678.55, 'ma50': 793.46, 'ma200': 969.4}
770: Date: 8th Dec, Values={'ma10': 611.8, 'ma20': 694.6, 'ma50': 800.12, 'ma200': 968.005}
771: Date: 5th Dec, Values={'ma10': 631.1, 'ma20': 715.95, 'ma50': 812.64, 'ma200': 967.59}
772: Date: 4th Dec, Values={'ma10': 638.1, 'ma20': 722.9, 'ma50': 824.26, 'ma200': 966.04}
773: Date: 3rd Dec, Values={'ma10': 660.7, 'ma20': 726.65, 'ma50': 838.04, 'ma200': 964.315}
774: Date: 2nd Dec, Values={'ma10': 686.0, 'ma20': 744.75, 'ma50': 855.66, 'ma200': 963.795}
775: Date: 1st Dec, Values={'ma10': 699.2, 'ma20': 767.85, 'ma50': 871.98, 'ma200': 964.265}
776: Date: 28th Nov, Values={'ma10': 720.5, 'ma20': 780.9, 'ma50': 887.0, 'ma200': 964.81}
777: Date: 27th Nov, Values={'ma10': 732.3, 'ma20': 799.9, 'ma50': 900.16, 'ma200': 965.27}
778: Date: 26th Nov, Values={'ma10': 743.6, 'ma20': 821.15, 'ma50': 911.86, 'ma200': 964.79}
779: Date: 25th Nov, Values={'ma10': 758.3, 'ma20': 834.55, 'ma50': 921.56, 'ma200': 963.375}
780: Date: 24th Nov, Values={'ma10': 777.4, 'ma20': 858.3, 'ma50': 935.16, 'ma200': 963.775}
781: Date: 21st Nov, Values={'ma10': 800.8, 'ma20': 882.1, 'ma50': 949.28, 'ma200': 964.05}
782: Date: 20th Nov, Values={'ma10': 807.7, 'ma20': 905.65, 'ma50': 957.6, 'ma200': 962.615}
783: Date: 19th Nov, Values={'ma10': 792.6, 'ma20': 924.45, 'ma50': 962.74, 'ma200': 960.245}
784: Date: 18th Nov, Values={'ma10': 803.5, 'ma20': 932.55, 'ma50': 965.36, 'ma200': 957.02}
785: Date: 17th Nov, Values={'ma10': 836.5, 'ma20': 936.4, 'ma50': 968.8, 'ma200': 953.93}
786: Date: 14th Nov, Values={'ma10': 841.3, 'ma20': 936.4, 'ma50': 971.06, 'ma200': 950.655}
787: Date: 13th Nov, Values={'ma10': 867.5, 'ma20': 934.45, 'ma50': 971.08, 'ma200': 948.34}
788: Date: 12th Nov, Values={'ma10': 898.7, 'ma20': 925.45, 'ma50': 968.68, 'ma200': 945.7}
789: Date: 11th Nov, Values={'ma10': 910.8, 'ma20': 923.9, 'ma50': 961.26, 'ma200': 943.385}
790: Date: 10th Nov, Values={'ma10': 939.2, 'ma20': 937.15, 'ma50': 956.98, 'ma200': 942.73}
791: Date: 7th Nov, Values={'ma10': 963.4, 'ma20': 945.15, 'ma50': 954.72, 'ma200': 941.21}
792: Date: 6th Nov, Values={'ma10': 1003.6, 'ma20': 952.3, 'ma50': 960.12, 'ma200': 939.755}
793: Date: 4th Nov, Values={'ma10': 1056.3, 'ma20': 967.2, 'ma50': 966.24, 'ma200': 937.93}
794: Date: 3rd Nov, Values={'ma10': 1061.6, 'ma20': 969.35, 'ma50': 968.98, 'ma200': 934.49}
795: Date: 31st Oct, Values={'ma10': 1036.3, 'ma20': 960.0, 'ma50': 967.12, 'ma200': 929.75}
796: Date: 30th Oct, Values={'ma10': 1031.5, 'ma20': 945.5, 'ma50': 966.48, 'ma200': 926.225}
797: Date: 29th Oct, Values={'ma10': 1001.4, 'ma20': 913.35, 'ma50': 959.42, 'ma200': 922.8}
798: Date: 28th Oct, Values={'ma10': 952.2, 'ma20': 877.6, 'ma50': 947.02, 'ma200': 919.73}
799: Date: 27th Oct, Values={'ma10': 937.0, 'ma20': 849.7, 'ma50': 938.78, 'ma200': 917.925}
800: Date: 24th Oct, Values={'ma10': 935.1, 'ma20': 836.1, 'ma50': 928.18, 'ma200': 914.97}
801: Date: 23rd Oct, Values={'ma10': 926.9, 'ma20': 833.95, 'ma50': 917.24, 'ma200': 914.935}
802: Date: 21st Oct, Values={'ma10': 901.0, 'ma20': 835.95, 'ma50': 903.08, 'ma200': 914.56}
803: Date: 20th Oct, Values={'ma10': 878.1, 'ma20': 840.3, 'ma50': 889.2, 'ma200': 912.715}
804: Date: 17th Oct, Values={'ma10': 877.1, 'ma20': 863.6, 'ma50': 879.52, 'ma200': 910.83}
805: Date: 16th Oct, Values={'ma10': 883.7, 'ma20': 893.95, 'ma50': 874.04, 'ma200': 908.965}
806: Date: 15th Oct, Values={'ma10': 859.5, 'ma20': 920.85, 'ma50': 866.9, 'ma200': 906.93}
807: Date: 14th Oct, Values={'ma10': 825.3, 'ma20': 949.8, 'ma50': 859.16, 'ma200': 905.175}
808: Date: 13th Oct, Values={'ma10': 803.0, 'ma20': 982.4, 'ma50': 857.32, 'ma200': 904.445}
809: Date: 10th Oct, Values={'ma10': 762.4, 'ma20': 1000.85, 'ma50': 853.74, 'ma200': 904.77}
810: Date: 9th Oct, Values={'ma10': 737.1, 'ma20': 1012.05, 'ma50': 845.84, 'ma200': 905.035}
811: Date: 8th Oct, Values={'ma10': 741.0, 'ma20': 1027.65, 'ma50': 837.62, 'ma200': 906.1}
812: Date: 7th Oct, Values={'ma10': 770.9, 'ma20': 1037.85, 'ma50': 833.96, 'ma200': 906.98}
813: Date: 6th Oct, Values={'ma10': 802.5, 'ma20': 1043.35, 'ma50': 835.14, 'ma200': 905.91}
814: Date: 3rd Oct, Values={'ma10': 850.1, 'ma20': 1042.3, 'ma50': 838.24, 'ma200': 903.645}
815: Date: 1st Oct, Values={'ma10': 904.2, 'ma20': 1043.75, 'ma50': 840.84, 'ma200': 901.525}
816: Date: 30th Sep, Values={'ma10': 982.2, 'ma20': 1061.5, 'ma50': 849.78, 'ma200': 901.11}
817: Date: 29th Sep, Values={'ma10': 1074.3, 'ma20': 1080.6, 'ma50': 863.4, 'ma200': 902.32}
818: Date: 26th Sep, Values={'ma10': 1161.8, 'ma20': 1094.75, 'ma50': 881.12, 'ma200': 903.51}
819: Date: 25th Sep, Values={'ma10': 1239.3, 'ma20': 1098.05, 'ma50': 899.04, 'ma200': 903.77}
820: Date: 24th Sep, Values={'ma10': 1287.0, 'ma20': 1086.75, 'ma50': 909.34, 'ma200': 901.925}
821: Date: 23rd Sep, Values={'ma10': 1314.3, 'ma20': 1071.15, 'ma50': 910.68, 'ma200': 899.32}
822: Date: 22nd Sep, Values={'ma10': 1304.8, 'ma20': 1062.55, 'ma50': 908.34, 'ma200': 895.34}
823: Date: 19th Sep, Values={'ma10': 1284.2, 'ma20': 1047.15, 'ma50': 908.24, 'ma200': 891.935}
824: Date: 18th Sep, Values={'ma10': 1234.5, 'ma20': 1028.05, 'ma50': 905.02, 'ma200': 887.565}
825: Date: 17th Sep, Values={'ma10': 1183.3, 'ma20': 1005.7, 'ma50': 900.22, 'ma200': 882.945}
826: Date: 16th Sep, Values={'ma10': 1140.8, 'ma20': 979.6, 'ma50': 896.12, 'ma200': 878.8}
827: Date: 15th Sep, Values={'ma10': 1086.9, 'ma20': 948.05, 'ma50': 895.54, 'ma200': 875.4}
828: Date: 12th Sep, Values={'ma10': 1027.7, 'ma20': 909.05, 'ma50': 896.26, 'ma200': 872.565}
829: Date: 11th Sep, Values={'ma10': 956.8, 'ma20': 877.6, 'ma50': 898.64, 'ma200': 870.165}
830: Date: 10th Sep, Values={'ma10': 886.5, 'ma20': 840.85, 'ma50': 902.88, 'ma200': 867.75}
831: Date: 9th Sep, Values={'ma10': 828.0, 'ma20': 802.0, 'ma50': 908.12, 'ma200': 864.445}
832: Date: 8th Sep, Values={'ma10': 820.3, 'ma20': 769.35, 'ma50': 916.18, 'ma200': 861.905}
833: Date: 5th Sep, Values={'ma10': 810.1, 'ma20': 740.6, 'ma50': 923.04, 'ma200': 859.885}
834: Date: 4th Sep, Values={'ma10': 821.6, 'ma20': 717.95, 'ma50': 931.9, 'ma200': 859.135}
835: Date: 3rd Sep, Values={'ma10': 828.1, 'ma20': 699.5, 'ma50': 933.96, 'ma200': 858.34}
836: Date: 2nd Sep, Values={'ma10': 818.4, 'ma20': 676.0, 'ma50': 929.56, 'ma200': 856.975}
837: Date: 1st Sep, Values={'ma10': 809.2, 'ma20': 654.65, 'ma50': 928.74, 'ma200': 857.325}
838: Date: 29th Aug, Values={'ma10': 790.4, 'ma20': 647.05, 'ma50': 926.0, 'ma200': 858.035}
839: Date: 28th Aug, Values={'ma10': 798.4, 'ma20': 655.1, 'ma50': 934.48, 'ma200': 859.74}
840: Date: 26th Aug, Values={'ma10': 795.2, 'ma20': 659.3, 'ma50': 944.36, 'ma200': 861.565}
841: Date: 25th Aug, Values={'ma10': 776.0, 'ma20': 652.4, 'ma50': 956.76, 'ma200': 862.135}
842: Date: 22nd Aug, Values={'ma10': 718.4, 'ma20': 636.9, 'ma50': 961.74, 'ma200': 861.155}
843: Date: 21st Aug, Values={'ma10': 671.1, 'ma20': 639.45, 'ma50': 972.12, 'ma200': 859.975}
844: Date: 20th Aug, Values={'ma10': 614.3, 'ma20': 642.5, 'ma50': 984.6, 'ma200': 857.885}
845: Date: 19th Aug, Values={'ma10': 570.9, 'ma20': 644.3, 'ma50': 997.42, 'ma200': 857.3}
846: Date: 18th Aug, Values={'ma10': 533.6, 'ma20': 653.75, 'ma50': 1011.0, 'ma200': 858.075}
847: Date: 14th Aug, Values={'ma10': 500.1, 'ma20': 673.3, 'ma50': 1025.44, 'ma200': 859.135}
848: Date: 13th Aug, Values={'ma10': 503.7, 'ma20': 712.85, 'ma50': 1043.68, 'ma200': 862.105}
849: Date: 12th Aug, Values={'ma10': 511.8, 'ma20': 750.35, 'ma50': 1059.3, 'ma200': 864.99}
850: Date: 11th Aug, Values={'ma10': 523.4, 'ma20': 789.0, 'ma50': 1075.84, 'ma200': 867.585}
851: Date: 8th Aug, Values={'ma10': 528.8, 'ma20': 817.55, 'ma50': 1095.56, 'ma200': 870.54}
852: Date: 7th Aug, Values={'ma10': 555.4, 'ma20': 849.1, 'ma50': 1117.12, 'ma200': 873.655}
853: Date: 6th Aug, Values={'ma10': 607.8, 'ma20': 887.9, 'ma50': 1138.6, 'ma200': 876.86}
854: Date: 5th Aug, Values={'ma10': 670.7, 'ma20': 927.35, 'ma50': 1160.56, 'ma200': 880.26}
855: Date: 4th Aug, Values={'ma10': 717.7, 'ma20': 959.4, 'ma50': 1181.1, 'ma200': 882.12}
856: Date: 1st Aug, Values={'ma10': 773.9, 'ma20': 993.9, 'ma50': 1202.32, 'ma200': 883.495}
857: Date: 31st Jul, Values={'ma10': 846.5, 'ma20': 1040.75, 'ma50': 1226.38, 'ma200': 885.995}
858: Date: 30th Jul, Values={'ma10': 922.0, 'ma20': 1079.75, 'ma50': 1247.22, 'ma200': 887.275}
859: Date: 29th Jul, Values={'ma10': 988.9, 'ma20': 1113.1, 'ma50': 1267.48, 'ma200': 887.28}
860: Date: 28th Jul, Values={'ma10': 1054.6, 'ma20': 1154.65, 'ma50': 1288.46, 'ma200': 888.54}
861: Date: 25th Jul, Values={'ma10': 1106.3, 'ma20': 1203.9, 'ma50': 1314.2, 'ma200': 891.14}
862: Date: 24th Jul, Values={'ma10': 1142.8, 'ma20': 1243.4, 'ma50': 1336.9, 'ma200': 892.52}
863: Date: 23rd Jul, Values={'ma10': 1168.0, 'ma20': 1263.1, 'ma50': 1352.12, 'ma200': 891.815}
864: Date: 22nd Jul, Values={'ma10': 1184.0, 'ma20': 1276.45, 'ma50': 1364.52, 'ma200': 890.925}
865: Date: 21st Jul, Values={'ma10': 1201.1, 'ma20': 1276.55, 'ma50': 1375.56, 'ma200': 890.395}
866: Date: 18th Jul, Values={'ma10': 1213.9, 'ma20': 1260.95, 'ma50': 1381.86, 'ma200': 889.29}
867: Date: 17th Jul, Values={'ma10': 1235.0, 'ma20': 1243.95, 'ma50': 1369.16, 'ma200': 886.93}
868: Date: 16th Jul, Values={'ma10': 1237.5, 'ma20': 1206.95, 'ma50': 1355.1, 'ma200': 882.705}
869: Date: 15th Jul, Values={'ma10': 1237.3, 'ma20': 1186.65, 'ma50': 1343.8, 'ma200': 878.235}
870: Date: 14th Jul, Values={'ma10': 1254.7, 'ma20': 1174.3, 'ma50': 1331.82, 'ma200': 874.15}
871: Date: 11th Jul, Values={'ma10': 1301.5, 'ma20': 1186.35, 'ma50': 1332.98, 'ma200': 872.885}
872: Date: 10th Jul, Values={'ma10': 1344.0, 'ma20': 1196.05, 'ma50': 1329.28, 'ma200': 872.635}
873: Date: 9th Jul, Values={'ma10': 1358.2, 'ma20': 1206.85, 'ma50': 1322.44, 'ma200': 872.18}
874: Date: 8th Jul, Values={'ma10': 1368.9, 'ma20': 1227.0, 'ma50': 1322.24, 'ma200': 872.095}
875: Date: 7th Jul, Values={'ma10': 1352.0, 'ma20': 1248.7, 'ma50': 1323.68, 'ma200': 873.11}
876: Date: 4th Jul, Values={'ma10': 1308.0, 'ma20': 1266.8, 'ma50': 1324.36, 'ma200': 874.095}
877: Date: 3rd Jul, Values={'ma10': 1252.9, 'ma20': 1272.8, 'ma50': 1332.06, 'ma200': 874.62}
878: Date: 2nd Jul, Values={'ma10': 1176.4, 'ma20': 1277.6, 'ma50': 1340.54, 'ma200': 874.915}
879: Date: 1st Jul, Values={'ma10': 1136.0, 'ma20': 1279.25, 'ma50': 1349.38, 'ma200': 874.865}
880: Date: 30th Jun, Values={'ma10': 1093.9, 'ma20': 1273.25, 'ma50': 1356.02, 'ma200': 873.82}
881: Date: 27th Jun, Values={'ma10': 1071.2, 'ma20': 1270.6, 'ma50': 1359.44, 'ma200': 872.63}
882: Date: 26th Jun, Values={'ma10': 1048.1, 'ma20': 1271.7, 'ma50': 1363.76, 'ma200': 871.63}
883: Date: 25th Jun, Values={'ma10': 1055.5, 'ma20': 1279.5, 'ma50': 1366.8, 'ma200': 869.995}
884: Date: 24th Jun, Values={'ma10': 1085.1, 'ma20': 1289.6, 'ma50': 1358.02, 'ma200': 868.33}
885: Date: 23rd Jun, Values={'ma10': 1145.4, 'ma20': 1317.35, 'ma50': 1347.22, 'ma200': 867.69}
886: Date: 20th Jun, Values={'ma10': 1225.6, 'ma20': 1357.9, 'ma50': 1341.84, 'ma200': 868.3}
887: Date: 19th Jun, Values={'ma10': 1292.7, 'ma20': 1398.75, 'ma50': 1331.14, 'ma200': 869.44}
888: Date: 18th Jun, Values={'ma10': 1378.8, 'ma20': 1450.1, 'ma50': 1335.26, 'ma200': 870.84}
889: Date: 17th Jun, Values={'ma10': 1422.5, 'ma20': 1487.6, 'ma50': 1344.86, 'ma200': 869.825}
890: Date: 16th Jun, Values={'ma10': 1452.6, 'ma20': 1519.55, 'ma50': 1349.54, 'ma200': 867.315}
891: Date: 13th Jun, Values={'ma10': 1470.0, 'ma20': 1546.0, 'ma50': 1345.58, 'ma200': 863.715}
892: Date: 12th Jun, Values={'ma10': 1495.3, 'ma20': 1574.8, 'ma50': 1339.6, 'ma200': 860.93}
893: Date: 11th Jun, Values={'ma10': 1503.5, 'ma20': 1589.45, 'ma50': 1330.66, 'ma200': 858.53}
894: Date: 10th Jun, Values={'ma10': 1494.1, 'ma20': 1592.3, 'ma50': 1316.62, 'ma200': 854.885}
895: Date: 9th Jun, Values={'ma10': 1489.3, 'ma20': 1589.65, 'ma50': 1307.12, 'ma200': 851.805}
896: Date: 6th Jun, Values={'ma10': 1490.2, 'ma20': 1580.9, 'ma50': 1304.14, 'ma200': 848.735}
897: Date: 5th Jun, Values={'ma10': 1504.8, 'ma20': 1532.6, 'ma50': 1302.04, 'ma200': 846.03}
898: Date: 4th Jun, Values={'ma10': 1521.4, 'ma20': 1491.4, 'ma50': 1295.94, 'ma200': 842.675}
899: Date: 3rd Jun, Values={'ma10': 1552.7, 'ma20': 1461.6, 'ma50': 1289.56, 'ma200': 838.535}
900: Date: 2nd Jun, Values={'ma10': 1586.5, 'ma20': 1428.95, 'ma50': 1277.4, 'ma200': 834.925}
901: Date: 30th May, Values={'ma10': 1622.0, 'ma20': 1411.1, 'ma50': 1257.02, 'ma200': 830.3}
902: Date: 29th May, Values={'ma10': 1654.3, 'ma20': 1379.5, 'ma50': 1235.24, 'ma200': 825.285}
903: Date: 28th May, Values={'ma10': 1675.4, 'ma20': 1347.5, 'ma50': 1212.6, 'ma200': 819.57}
904: Date: 27th May, Values={'ma10': 1690.5, 'ma20': 1331.55, 'ma50': 1189.74, 'ma200': 814.005}
905: Date: 26th May, Values={'ma10': 1690.0, 'ma20': 1315.85, 'ma50': 1166.72, 'ma200': 808.31}
906: Date: 23rd May, Values={'ma10': 1671.6, 'ma20': 1299.0, 'ma50': 1148.48, 'ma200': 803.0}
907: Date: 22nd May, Values={'ma10': 1560.4, 'ma20': 1304.95, 'ma50': 1127.12, 'ma200': 797.68}
908: Date: 21st May, Values={'ma10': 1461.4, 'ma20': 1313.05, 'ma50': 1102.14, 'ma200': 791.81}
909: Date: 20th May, Values={'ma10': 1370.5, 'ma20': 1317.85, 'ma50': 1072.08, 'ma200': 786.29}
910: Date: 19th May, Values={'ma10': 1271.4, 'ma20': 1323.55, 'ma50': 1041.4, 'ma200': 781.395}
911: Date: 16th May, Values={'ma10': 1200.2, 'ma20': 1317.0, 'ma50': 1008.08, 'ma200': 775.56}
912: Date: 15th May, Values={'ma10': 1104.7, 'ma20': 1310.55, 'ma50': 976.72, 'ma200': 769.2}
913: Date: 14th May, Values={'ma10': 1019.6, 'ma20': 1299.8, 'ma50': 947.32, 'ma200': 763.77}
914: Date: 13th May, Values={'ma10': 972.6, 'ma20': 1260.2, 'ma50': 918.16, 'ma200': 760.075}
915: Date: 12th May, Values={'ma10': 941.7, 'ma20': 1205.7, 'ma50': 892.3, 'ma200': 757.56}
916: Date: 9th May, Values={'ma10': 926.4, 'ma20': 1160.9, 'ma50': 869.6, 'ma200': 755.53}
917: Date: 8th May, Values={'ma10': 1049.5, 'ma20': 1148.9, 'ma50': 863.66, 'ma200': 758.6}
918: Date: 7th May, Values={'ma10': 1164.7, 'ma20': 1157.35, 'ma50': 853.84, 'ma200': 761.305}
919: Date: 6th May, Values={'ma10': 1265.2, 'ma20': 1189.3, 'ma50': 841.3, 'ma200': 764.115}
920: Date: 5th May, Values={'ma10': 1375.7, 'ma20': 1218.6, 'ma50': 830.74, 'ma200': 767.53}
921: Date: 2nd May, Values={'ma10': 1433.8, 'ma20': 1217.85, 'ma50': 814.06, 'ma200': 768.55}
922: Date: 30th Apr, Values={'ma10': 1516.4, 'ma20': 1221.85, 'ma50': 802.28, 'ma200': 769.545}
923: Date: 29th Apr, Values={'ma10': 1580.0, 'ma20': 1227.4, 'ma50': 788.54, 'ma200': 770.19}
924: Date: 28th Apr, Values={'ma10': 1547.8, 'ma20': 1212.95, 'ma50': 772.26, 'ma200': 770.115}
925: Date: 25th Apr, Values={'ma10': 1469.7, 'ma20': 1207.3, 'ma50': 761.18, 'ma200': 769.945}
926: Date: 24th Apr, Values={'ma10': 1395.4, 'ma20': 1216.25, 'ma50': 751.76, 'ma200': 769.545}
927: Date: 23rd Apr, Values={'ma10': 1248.3, 'ma20': 1197.75, 'ma50': 733.32, 'ma200': 767.105}
928: Date: 22nd Apr, Values={'ma10': 1150.0, 'ma20': 1166.1, 'ma50': 710.5, 'ma200': 765.12}
929: Date: 21st Apr, Values={'ma10': 1113.4, 'ma20': 1129.7, 'ma50': 683.92, 'ma200': 763.04}
930: Date: 17th Apr, Values={'ma10': 1061.5, 'ma20': 1076.7, 'ma50': 661.04, 'ma200': 760.93}
931: Date: 16th Apr, Values={'ma10': 1001.9, 'ma20': 1014.55, 'ma50': 639.36, 'ma200': 759.935}
932: Date: 15th Apr, Values={'ma10': 927.3, 'ma20': 950.4, 'ma50': 612.92, 'ma200': 759.15}
933: Date: 11th Apr, Values={'ma10': 874.8, 'ma20': 894.0, 'ma50': 588.4, 'ma200': 758.745}
934: Date: 9th Apr, Values={'ma10': 878.1, 'ma20': 868.9, 'ma50': 572.8, 'ma200': 760.985}
935: Date: 8th Apr, Values={'ma10': 944.9, 'ma20': 866.1, 'ma50': 565.74, 'ma200': 765.25}
936: Date: 7th Apr, Values={'ma10': 1037.1, 'ma20': 874.5, 'ma50': 560.16, 'ma200': 767.715}
937: Date: 4th Apr, Values={'ma10': 1147.2, 'ma20': 888.7, 'ma50': 562.4, 'ma200': 770.415}
938: Date: 3rd Apr, Values={'ma10': 1182.2, 'ma20': 867.3, 'ma50': 552.86, 'ma200': 770.585}
939: Date: 2nd Apr, Values={'ma10': 1146.0, 'ma20': 805.65, 'ma50': 532.94, 'ma200': 766.485}
940: Date: 1st Apr, Values={'ma10': 1091.9, 'ma20': 749.2, 'ma50': 520.04, 'ma200': 764.935}
941: Date: 28th Mar, Values={'ma10': 1027.2, 'ma20': 702.25, 'ma50': 507.78, 'ma200': 764.805}
942: Date: 27th Mar, Values={'ma10': 973.5, 'ma20': 667.6, 'ma50': 497.56, 'ma200': 766.63}
943: Date: 26th Mar, Values={'ma10': 913.2, 'ma20': 631.1, 'ma50': 482.7, 'ma200': 767.71}
944: Date: 25th Mar, Values={'ma10': 859.7, 'ma20': 596.15, 'ma50': 467.76, 'ma200': 770.175}
945: Date: 24th Mar, Values={'ma10': 787.3, 'ma20': 552.6, 'ma50': 447.34, 'ma200': 772.615}
946: Date: 21st Mar, Values={'ma10': 711.9, 'ma20': 494.55, 'ma50': 423.28, 'ma200': 773.5}
947: Date: 20th Mar, Values={'ma10': 630.2, 'ma20': 436.65, 'ma50': 404.3, 'ma200': 774.735}
948: Date: 19th Mar, Values={'ma10': 552.4, 'ma20': 386.15, 'ma50': 392.28, 'ma200': 776.535}
949: Date: 18th Mar, Values={'ma10': 465.3, 'ma20': 340.95, 'ma50': 384.06, 'ma200': 778.585}
950: Date: 17th Mar, Values={'ma10': 406.5, 'ma20': 312.3, 'ma50': 378.46, 'ma200': 781.945}
951: Date: 13th Mar, Values={'ma10': 377.3, 'ma20': 303.7, 'ma50': 389.92, 'ma200': 786.575}
952: Date: 12th Mar, Values={'ma10': 361.7, 'ma20': 297.1, 'ma50': 402.8, 'ma200': 791.98}
